experiment_id,family,eps,budget,job_id,pairing_id,run_type,victim_run_id,victim_seed,attacker_id,source_class,source_class_name,target_index,target_true_class,target_true_class_name,target_adv_class,target_adv_class_name,predicted_class,predicted_class_name,success,adv_confidence,true_confidence,target_loss,clean_accuracy,brew_artifact_path,brew_job_id,brew_loss,source_target_distance,source_target_rank,condition,distance_bucket,symmetric,pair_distance_rank,pair_distance_rank_fraction,source_source_distance,source_pair_label,source_stratum,source_source_rank,motif_label,motif_rank,alignment_type,S,T,G,a_self,b_self,a_cross,b_cross,target_target_distance,cross_alignment_gap,overlap_policy,overlap_seed,overlap_total,overlaps_lost_by_attacker
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,0,0,src5_sel1_to1,5,dog,3115,5,dog,1,automobile,1,automobile,1,0.916632354259491,0.06360980123281479,0.08704877644777298,0.9172834566913383,artifacts/c2/c2_experiment/brews/brew_src5_sel1_to1.pt,brew_src5_sel1_to1,0.29449111223220825,0.6543991565704346,6,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,0,0,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.9869597554206848,0.010114463977515697,0.013126037083566189,0.9172834566913383,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.26594310998916626,0.6046143770217896,5,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,1,1,src5_sel1_to1,5,dog,3115,5,dog,1,automobile,1,automobile,1,0.8965256214141846,0.0376163087785244,0.10922843217849731,0.9176835367073415,artifacts/c2/c2_experiment/brews/brew_src5_sel1_to1.pt,brew_src5_sel1_to1,0.29449111223220825,0.6543991565704346,6,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,1,1,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.9870517253875732,0.00503915548324585,0.013032849878072739,0.9176835367073415,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.26594310998916626,0.6046143770217896,5,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,2,2,src5_sel1_to1,5,dog,3115,5,dog,1,automobile,1,automobile,1,0.9076934456825256,0.05564698949456215,0.09684854745864868,0.9205841168233647,artifacts/c2/c2_experiment/brews/brew_src5_sel1_to1.pt,brew_src5_sel1_to1,0.29449111223220825,0.6543991565704346,6,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,2,2,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.976894199848175,0.01524324994534254,0.023376932367682457,0.9205841168233647,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.26594310998916626,0.6046143770217896,5,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,3,3,src5_sel1_to1,5,dog,3115,5,dog,1,automobile,1,automobile,1,0.9836254715919495,0.0050084348767995834,0.01651005633175373,0.9190838167633527,artifacts/c2/c2_experiment/brews/brew_src5_sel1_to1.pt,brew_src5_sel1_to1,0.29449111223220825,0.6543991565704346,6,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,3,3,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.9989328980445862,0.000571951677557081,0.0010676642414182425,0.9190838167633527,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.26594310998916626,0.6046143770217896,5,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,4,4,src5_sel1_to1,5,dog,3115,5,dog,1,automobile,1,automobile,1,0.862923800945282,0.08650687336921692,0.14742891490459442,0.919883976795359,artifacts/c2/c2_experiment/brews/brew_src5_sel1_to1.pt,brew_src5_sel1_to1,0.29449111223220825,0.6543991565704346,6,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
c2_experiment,C2,8.0,0.01,dual_dog_vs_deer_own_aligned_far_apart_rep2,dog_vs_deer_own_aligned_far_apart_rep2,dual,4,4,src4_sel1_to0,4,deer,9795,4,deer,0,airplane,0,airplane,1,0.9941195249557495,0.0016814760165289044,0.005897857714444399,0.919883976795359,artifacts/c2/c2_experiment/brews/brew_src4_sel1_to0.pt,brew_src4_sel1_to0,0.26594310998916626,0.6046143770217896,5,dog_vs_deer_own_aligned_far_apart,mid_near,,,,0.5543463230133057,dog_vs_deer,mid_near,3,own_aligned_far_apart,1,own_aligned,0.5543463230133057,0.6062602996826172,0.10539901256561279,0.6543991565704346,0.6046143770217896,0.6689342260360718,0.6954783201217651,0.6062602996826172,0.10539901256561279,assign_one_owner,1753070325,0,0
